feature,absolute_held,relative_held
_area_km2,66623585.98824166,0.3004687924630854
bio_vgpm,9608423.339630127,0.37004093539390254
nspp_bivalves,27238.134009301662,0.6107831290265842
nspp_bony.fishes,7791507.839587688,0.37000065466603593
nspp_cephalopods,36735.2176104784,0.5307428511677288
nspp_cetaceans,377275.03810179234,0.3729561257402357
nspp_chitons,2268.6287862062454,0.5727406793778659
nspp_corals,32904.90828639269,0.5391965633004986
nspp_crustaceans,637640.1779038906,0.414389482806105
nspp_echinoderms,47885.477536559105,0.5006362377159813
nspp_euphausiids,7028.366925418377,0.370006877352487
nspp_forams,1339.2419061660767,0.742076874787209
nspp_gastropods,45990.76580005884,0.5762327511584978
nspp_hydrozoans,36398.05195218325,0.6312219748076856
nspp_jellyfish,9982.836315870285,0.46550967344910743
nspp_other,129842.93497741222,0.4371441260432633
nspp_pinnipeds,17577.176774978638,0.3700270535555676
nspp_reptiles,13097.528587818146,0.5206340026638684
nspp_sea.spiders,134492.0842308998,0.5127432469353508
nspp_seagrasses,31.351778626441956,0.6420344899053237
nspp_sharks.n.rays,307744.2632986307,0.4160884093311451
nspp_sponges,12041.960496723652,0.6691210236735348
nspp_tunas.n.billfishes,234583.47598433495,0.37000166781427873
nspp_tunicates,276874.7129456401,0.477132642879753
nspp_worms,107323.98073494434,0.5182555411976215
X2100_nspp_bivalves,37933.446419775486,0.5275641319888958
X2100_nspp_bony.fishes,6691807.419542074,0.4113729493379462
X2100_nspp_cephalopods,38764.56591618061,0.5370600248994484
X2100_nspp_cetaceans,393250.5448708534,0.3835632381050836
X2100_nspp_chitons,2833.2442121505737,0.6069686578308909
X2100_nspp_corals,73969.94793152809,0.3707813071838671
X2100_nspp_crustaceans,695588.2865281105,0.4097778860277565
X2100_nspp_echinoderms,58483.36475986242,0.4795422856007002
X2100_nspp_euphausiids,6270.387332558632,0.7946423954774197
X2100_nspp_forams,1495.1165952682495,0.7419504038443845
X2100_nspp_gastropods,54692.39249950647,0.5528658319797574
X2100_nspp_hydrozoans,56840.35279685259,0.5080710659939679
X2100_nspp_jellyfish,10612.674833238125,0.4700237240204485
X2100_nspp_other,144239.23489689827,0.43910494398241556
X2100_nspp_pinnipeds,24382.914029598236,0.3776677088025521
X2100_nspp_reptiles,2606.8678562641144,0.37014069019283324
X2100_nspp_sea.spiders,147135.2633396387,0.5096229034892129
X2100_nspp_seagrasses,52.632227540016174,0.6938627902220352
X2100_nspp_sharks.n.rays,346815.8757982254,0.3970934038412402
X2100_nspp_sponges,16113.574342906475,0.6313533766120404
X2100_nspp_tunas.n.billfishes,225909.8354935646,0.3700064114745489
X2100_nspp_tunicates,293648.3754916787,0.4779368144453585
X2100_nspp_worms,109500.03985381126,0.5053142433762783
rls_all_now,864848.1640161481,0.38193091781049093
rls_all_future,1016621.0099681739,0.3700077147697668
phys_seamounts_gt200to800m,204,0.7445255474452555
phys_seamounts_gt800m,6225,0.3700951248513674
phys_seamounts_0to200m,86,0.7350427350427351
phys_vents,135,0.47368421052631576
scapes_hetero,152311.6322582364,0.37001143797104813
