feature,absolute_held,relative_held
_area_km2,68682426.7838082,0.30975405380922183
bio_vgpm,9867606.055656433,0.3800226161844159
nspp_bivalves,27690.04841595888,0.6209167782426439
nspp_bony.fishes,8002107.920083523,0.38000156453617245
nspp_cephalopods,37457.318598508835,0.5411756173835736
nspp_cetaceans,387776.4150249958,0.38333728658226085
nspp_chitons,2312.149166703224,0.5837278855899081
nspp_corals,33495.03744572401,0.5488667198572468
nspp_crustaceans,652901.7647294998,0.4243076800756909
nspp_echinoderms,48934.320950865746,0.5116017547767806
nspp_euphausiids,7218.663270771503,0.38002498785566186
nspp_forams,1374.9192885160446,0.7618457905245047
nspp_gastropods,46626.706162273884,0.5842006477159288
nspp_hydrozoans,37069.30070775747,0.6428628990427901
nspp_jellyfish,10169.546217560768,0.4742161434958493
nspp_other,132954.74444425106,0.4476207009145188
nspp_pinnipeds,18051.112931847572,0.3800041506710328
nspp_reptiles,13333.237147212029,0.5300035482171807
nspp_sea.spiders,137654.4626609087,0.524799630725621
nspp_seagrasses,31.351778626441956,0.6420344899053237
nspp_sharks.n.rays,315407.86191260815,0.4264500470197344
nspp_sponges,12243.962061703205,0.6803453998022847
nspp_tunas.n.billfishes,240930.18896055222,0.38001215289420703
nspp_tunicates,283853.5370195508,0.48915911051615146
nspp_worms,109768.29823589325,0.5300588779788171
X2100_nspp_bivalves,38716.14342576265,0.5384495881112972
X2100_nspp_bony.fishes,6855751.025068045,0.421451237654099
X2100_nspp_cephalopods,39507.13084387779,0.5473478207029877
X2100_nspp_cetaceans,403734.5191498995,0.39378895088572813
X2100_nspp_chitons,2890.065136909485,0.6191414596987002
X2100_nspp_corals,75852.28613805771,0.3802167041294651
X2100_nspp_crustaceans,712828.4115320444,0.41993421286044075
X2100_nspp_echinoderms,59783.66715914011,0.4902042915759386
X2100_nspp_euphausiids,6340.714572429657,0.8035549240652864
X2100_nspp_forams,1531.194346189499,0.7598539586243483
X2100_nspp_gastropods,55518.6833345294,0.5612185104618026
X2100_nspp_hydrozoans,58157.470825612545,0.5198442082772966
X2100_nspp_jellyfish,10820.899202644825,0.47924575287540067
X2100_nspp_other,147684.6938470602,0.4495938935417085
X2100_nspp_pinnipeds,25105.629425168037,0.38886186989543253
X2100_nspp_reptiles,2676.655585169792,0.38004962289230526
X2100_nspp_sea.spiders,150654.44251906872,0.5218120569974375
X2100_nspp_seagrasses,52.632227540016174,0.6938627902220352
X2100_nspp_sharks.n.rays,355556.13751876354,0.4071007319921897
X2100_nspp_sponges,16396.00097054243,0.6424192643665849
X2100_nspp_tunas.n.billfishes,232020.02210855484,0.380013980281427
X2100_nspp_tunicates,300960.53757590055,0.4898379579384549
X2100_nspp_worms,112027.13445425034,0.5169761285926306
rls_all_now,887938.1515860017,0.3921278292588945
rls_all_future,1044161.6998594825,0.3800313790752929
phys_seamounts_gt200to800m,206,0.7518248175182481
phys_seamounts_gt800m,6393,0.3800832342449465
phys_seamounts_0to200m,86,0.7350427350427351
phys_vents,136,0.47719298245614034
scapes_hetero,156423.62443214655,0.3800007218795456
