feature,absolute_held,relative_held
_area_km2,15868138.814610412,0.07156445330192952
bio_vgpm,2596756.562389374,0.10000664972509511
nspp_bivalves,9040.758692741394,0.202728383715315
nspp_bony.fishes,2106141.029906273,0.10001575765924633
nspp_cephalopods,12645.795029997826,0.18270383969603315
nspp_cetaceans,109454.61104691029,0.10820161303501337
nspp_chitons,730.334195971489,0.18438102615857854
nspp_corals,14473.368085682392,0.23716797090755848
nspp_crustaceans,196501.62558960915,0.1277024406873408
nspp_echinoderms,14245.546468436718,0.14893527547514593
nspp_euphausiids,2378.533080935478,0.12521736660812405
nspp_forams,381.3759434223175,0.21132124593087612
nspp_gastropods,19744.668840110302,0.247387158020223
nspp_hydrozoans,11850.837626695633,0.20551949152870375
nspp_jellyfish,3182.167230129242,0.14838765069231474
nspp_other,42818.85519605875,0.14415887191790894
nspp_pinnipeds,4750.84573674202,0.10001273084800137
nspp_reptiles,4740.932487487793,0.18845468752140515
nspp_sea.spiders,36933.85102033615,0.14080815835585608
nspp_seagrasses,19.603403568267822,0.4014464812451184
nspp_sharks.n.rays,92758.92513656616,0.1254155421051266
nspp_sponges,3806.32895642519,0.21150166772714407
nspp_tunas.n.billfishes,63410.9208612442,0.10001619414091363
nspp_tunicates,81280.51671952009,0.14006908519894598
nspp_worms,40577.569204330444,0.19594455912337458
X2100_nspp_bivalves,12234.205674409866,0.17014873960486993
X2100_nspp_bony.fishes,1914500.0254354477,0.1176921977268807
X2100_nspp_cephalopods,13601.188396453857,0.18843638271756274
X2100_nspp_cetaceans,115997.60994243622,0.11314013282952458
X2100_nspp_chitons,855.6777919530869,0.18331268398612133
X2100_nspp_corals,23021.679984807968,0.11539833185008203
X2100_nspp_crustaceans,213188.92536699772,0.1255916881485425
X2100_nspp_echinoderms,17517.158323824406,0.1436343167724375
X2100_nspp_euphausiids,2696.8045672774315,0.34176441227935034
X2100_nspp_forams,419.6887663602829,0.20827021161790735
X2100_nspp_gastropods,23225.50005888939,0.23477827219424813
X2100_nspp_hydrozoans,17269.497595191002,0.1543644896738714
X2100_nspp_jellyfish,3415.162048816681,0.15125377998869136
X2100_nspp_other,47752.28481054306,0.1453714335198319
X2100_nspp_pinnipeds,6456.967324495316,0.10001216640041084
X2100_nspp_reptiles,980.4053038358688,0.13920456112055302
X2100_nspp_sea.spiders,41086.44358205795,0.14230845955670496
X2100_nspp_seagrasses,37.55144774913788,0.49504939330724296
X2100_nspp_sharks.n.rays,103444.37023150921,0.11844059038214777
X2100_nspp_sponges,5198.240197598934,0.2036746429658109
X2100_nspp_tunas.n.billfishes,61064.51652801037,0.1000145149926464
X2100_nspp_tunicates,87453.94756799936,0.14233847213129044
X2100_nspp_worms,41178.945449352264,0.19003013780225783
rls_all_now,239122.14872580022,0.1056002030547831
rls_all_future,274795.2769015238,0.10001403811145036
phys_seamounts_gt200to800m,99,0.3613138686131387
phys_seamounts_gt800m,1685,0.10017835909631391
phys_seamounts_0to200m,34,0.2905982905982906
phys_vents,32,0.11228070175438597
scapes_hetero,41171.59884870052,0.1000183785552665
