feature,absolute_held,relative_held
_area_km2,64572277.537049145,0.29121750158528853
bio_vgpm,9347719.058250427,0.36000065586697516
nspp_bivalves,26748.078596889973,0.5997942126020226
nspp_bony.fishes,7581088.938679695,0.36000834859473957
nspp_cephalopods,35974.08182299137,0.5197461182162563
nspp_cetaceans,367351.0458648205,0.36314573988698823
nspp_chitons,2219.422423005104,0.5603179833154288
nspp_corals,32270.719914734364,0.5288044300811297
nspp_crustaceans,621945.1856646538,0.404189624105163
nspp_echinoderms,46939.49803996086,0.4907461491025425
nspp_euphausiids,6838.350047886372,0.3600034793731332
nspp_forams,1306.0830162763596,0.7237034612407223
nspp_gastropods,45450.89742285013,0.5694685706789884
nspp_hydrozoans,35744.80733913183,0.6198932818538843
nspp_jellyfish,9783.735283255577,0.45622539253502403
nspp_other,126646.3578119278,0.4263821625095629
nspp_pinnipeds,17100.88811826706,0.3600004326402108
nspp_reptiles,12898.677900910378,0.512729577919681
nspp_sea.spiders,131255.54644322395,0.500404134908261
nspp_seagrasses,31.351778626441956,0.6420344899053237
nspp_sharks.n.rays,299889.06358122826,0.4054677156410054
nspp_sponges,11832.594228088856,0.6574874219830344
nspp_tunas.n.billfishes,228250.81955969334,0.36001335372275817
nspp_tunicates,270017.55751663446,0.4653158443802776
nspp_worms,104884.32900428772,0.5064747349011449
X2100_nspp_bivalves,37148.13827627897,0.5166423611462769
X2100_nspp_bony.fishes,6525648.380304575,0.4011584691915694
X2100_nspp_cephalopods,37972.758373856544,0.5260900019327103
X2100_nspp_cetaceans,383161.2782597542,0.37372250979095084
X2100_nspp_chitons,2769.5314836502075,0.5933194181575987
X2100_nspp_corals,72258.3865417242,0.3622019450620448
X2100_nspp_crustaceans,678412.3986376524,0.3996594019090375
X2100_nspp_echinoderms,57257.775543510914,0.4694929005075202
X2100_nspp_euphausiids,6199.682572603226,0.785682023997514
X2100_nspp_forams,1457.3204073905945,0.7231940761115812
X2100_nspp_gastropods,53949.086966216564,0.5453520222285897
X2100_nspp_hydrozoans,55519.701654970646,0.4962663427569358
X2100_nspp_jellyfish,10392.031637966633,0.46025167899401714
X2100_nspp_other,140706.40637373924,0.42835001678199003
X2100_nspp_pinnipeds,23660.515762090683,0.36647845971602666
X2100_nspp_reptiles,2552.9805240631104,0.36248940311834593
X2100_nspp_sea.spiders,143553.89345431328,0.49721834405185145
X2100_nspp_seagrasses,52.632227540016174,0.6938627902220352
X2100_nspp_sharks.n.rays,337914.66583013535,0.3869017949467533
X2100_nspp_sponges,15786.9159527421,0.6185544238011936
X2100_nspp_tunas.n.billfishes,219811.99918091297,0.36001907060966787
X2100_nspp_tunicates,286375.845625937,0.4661001756382427
X2100_nspp_worms,106971.2455958128,0.4936445146817431
rls_all_now,841639.0690922048,0.371681406630761
rls_all_future,989145.2995453302,0.36000770028496826
phys_seamounts_gt200to800m,203,0.7408759124087592
phys_seamounts_gt800m,6058,0.360166468489893
phys_seamounts_0to200m,84,0.717948717948718
phys_vents,126,0.4421052631578947
scapes_hetero,148195.97735077143,0.3600132561649348
