feature,absolute_held,relative_held
_area_km2,54514087.01626919,0.24585560286257813
bio_vgpm,8049478.692562103,0.31000264242558134
nspp_bivalves,24277.09422314167,0.5443852933618725
nspp_bony.fishes,6528024.061342716,0.3100007374824456
nspp_cephalopods,32135.076088666916,0.46428095476766856
nspp_cetaceans,314437.7097427845,0.3108381370851806
nspp_chitons,1985.1218272447586,0.5011661806007915
nspp_corals,29079.961952149868,0.47651904722046007
nspp_crustaceans,543499.3189086914,0.35320923848997116
nspp_echinoderms,41175.2854141593,0.43048208010222705
nspp_euphausiids,5889.008720993996,0.31002560775195215
nspp_forams,1111.457538843155,0.6158610577267369
nspp_gastropods,41985.51243883371,0.5260496736803092
nspp_hydrozoans,32471.892634391785,0.5631337693937893
nspp_jellyfish,8706.956985116005,0.40601414013302173
nspp_other,110743.23484361172,0.37284088363634227
nspp_pinnipeds,14727.277975559235,0.31003222792567103
nspp_reptiles,11663.456571817398,0.4636288471650561
nspp_sea.spiders,114931.73792374134,0.4381705645796107
nspp_seagrasses,31.351778626441956,0.6420344899053237
nspp_sharks.n.rays,259634.0989278555,0.3510406272827417
nspp_sponges,10768.670457780361,0.5983696593485268
nspp_tunas.n.billfishes,196545.02797412872,0.3100047343312789
nspp_tunicates,235648.97926467657,0.4060891623950729
nspp_worms,92650.6832357645,0.4473998229833311
X2100_nspp_bivalves,33572.05419135094,0.4669075262117735
X2100_nspp_bony.fishes,5668238.047903061,0.34844992647367745
X2100_nspp_cephalopods,33990.1094905138,0.4709127683457604
X2100_nspp_cetaceans,329806.20226085186,0.32168177904968087
X2100_nspp_chitons,2490.097808599472,0.5334560707020831
X2100_nspp_corals,64376.38995718956,0.32269269733974265
X2100_nspp_crustaceans,594010.152659893,0.34993721048831805
X2100_nspp_echinoderms,50588.94818454981,0.41481094561104864
X2100_nspp_euphausiids,5815.604452311993,0.737008036032858
X2100_nspp_forams,1254.1333643198013,0.6223626699594254
X2100_nspp_gastropods,49686.63949429989,0.5022644654380819
X2100_nspp_hydrozoans,49862.783658742905,0.44570162570009453
X2100_nspp_jellyfish,9258.450866401196,0.4100466303986867
X2100_nspp_other,123508.46580338478,0.37599463139634
X2100_nspp_pinnipeds,20227.018018364906,0.3132969070731569
X2100_nspp_reptiles,2336.305271744728,0.3317243886017425
X2100_nspp_sea.spiders,125993.85252320766,0.4363967650396054
X2100_nspp_seagrasses,52.632227540016174,0.6938627902220352
X2100_nspp_sharks.n.rays,292026.7172281742,0.33436151932152236
X2100_nspp_sponges,14398.145864665508,0.5641403834532217
X2100_nspp_tunas.n.billfishes,189275.97689712048,0.31000564821374577
X2100_nspp_tunicates,250671.84184473753,0.4079889812495134
X2100_nspp_worms,94552.91623282433,0.4363371500959984
rls_all_now,724603.2876296546,0.31999651523539085
rls_all_future,851766.5269194369,0.3100075476039082
phys_seamounts_gt200to800m,188,0.6861313868613139
phys_seamounts_gt800m,5216,0.31010701545778835
phys_seamounts_0to200m,79,0.6752136752136753
phys_vents,113,0.39649122807017545
scapes_hetero,127611.9264614582,0.3100083146125331
