feature,absolute_held,relative_held
_area_km2,117137998.14190415,0.5282860766373766
bio_vgpm,15579530.220573425,0.6000010336805671
nspp_bivalves,33659.82418113947,0.7547819806165987
nspp_bony.fishes,12635261.018049598,0.6000192703139204
nspp_cephalopods,49568.498490810394,0.7161554477796752
nspp_cetaceans,615351.3118605614,0.6083069857878207
nspp_chitons,3014.208658218384,0.7609706467586435
nspp_corals,43199.965959370136,0.7078966146100298
nspp_crustaceans,968430.2746860981,0.6293632907201059
nspp_echinoderms,65910.01182866096,0.6890803234555715
nspp_euphausiids,11397.683052837849,0.6000285927278697
nspp_forams,1646.5572085380554,0.9123609572285509
nspp_gastropods,56536.680045068264,0.7083658233778691
nspp_hydrozoans,44522.669941842556,0.7721206530866253
nspp_jellyfish,14293.20242190361,0.6665063696761906
nspp_other,192967.95132106543,0.6496680504740645
nspp_pinnipeds,28501.938958644867,0.6000103787145772
nspp_reptiles,17217.765851974487,0.6844157118908829
nspp_sea.spiders,188060.7991014719,0.7169708559724375
nspp_seagrasses,33.351778626441956,0.6829913043530906
nspp_sharks.n.rays,470903.1911380291,0.6366889106213747
nspp_sponges,14585.652095615864,0.8104632517122012
nspp_tunas.n.billfishes,380411.30271065235,0.6000116413474197
nspp_tunicates,405291.3451811671,0.6984304511064076
nspp_worms,149492.17848038673,0.7218810682628602
X2100_nspp_bivalves,50625.7090434432,0.7040833556822013
X2100_nspp_bony.fishes,10223959.965085387,0.6285089066472376
X2100_nspp_cephalopods,51971.475710392,0.7200339118832649
X2100_nspp_cetaceans,628214.0018811226,0.6127386215411591
X2100_nspp_chitons,3655.7094630002975,0.7831661868966533
X2100_nspp_corals,119729.55000084639,0.6001556077739002
X2100_nspp_crustaceans,1064202.7512750626,0.6269322847557671
X2100_nspp_echinoderms,82161.22536855936,0.6736921167715295
X2100_nspp_euphausiids,6958.662454009056,0.8818670854765462
X2100_nspp_forams,1839.5218621492386,0.9128612395993955
X2100_nspp_gastropods,68911.43783777952,0.6966010750663193
X2100_nspp_hydrozoans,77930.78435128927,0.6965892140151887
X2100_nspp_jellyfish,15143.197214186192,0.6706755893336028
X2100_nspp_other,213465.4820408821,0.6498491800843331
X2100_nspp_pinnipeds,39635.81009852886,0.6139202873074766
X2100_nspp_reptiles,4240.819721698761,0.6021402024659913
X2100_nspp_sea.spiders,205599.87632763386,0.7121230054092968
X2100_nspp_seagrasses,57.51812493801117,0.7582747020821948
X2100_nspp_sharks.n.rays,537321.5098754168,0.6152164367402801
X2100_nspp_sponges,20005.427581369877,0.7838418705422561
X2100_nspp_tunas.n.billfishes,366394.99993157387,0.6001000302209557
X2100_nspp_tunicates,428014.1274623275,0.6966280956754392
X2100_nspp_worms,153813.6571276188,0.7098100774771153
rls_all_now,1389158.6407520026,0.6134748927291241
rls_all_future,1648647.3171129515,0.600038972522678
phys_seamounts_gt200to800m,233,0.8503649635036497
phys_seamounts_gt800m,10108,0.6009512485136742
phys_seamounts_0to200m,91,0.7777777777777778
phys_vents,175,0.6140350877192983
scapes_hetero,246988.20575386286,0.6000097288559783
